"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ASHGV40021126",1.06080004933333,5.232430646,3.80788097291609,0.00267775257153055,0.0205708777657104,-2.11633372565713
"ASHGV40019132",1.02344593133333,4.7482754565,3.80785383631789,0.00267788170180262,0.0205708777657104,-2.1163827983693
"ASHGV40015652",1.16667422266666,9.81357406016667,3.80518501750511,0.00269061276805774,0.0206375004472041,-2.1212092010632
"ASHGV40058795",-1.001892882,3.97599956983333,-3.80486071090428,0.00269216405418689,0.0206468039767124,-2.12179572022152
"ASHGV40016215",1.09827976333334,14.3386900766667,3.79943587288059,0.00271825034024901,0.0208027214596617,-2.13160766594495
"ASHGV40025988",-1.0903172245,4.02823626408333,-3.7935994691504,0.00274660682726738,0.0209689142872668,-2.14216599690172
"ASHGV40054818",-1.11515436,3.62587042916667,-3.79160609122612,0.00275636146475149,0.021020270185578,-2.14577257921344
"ASHGV40007551",-1.15838626233333,7.2383828685,-3.78525162975565,0.00278769614848167,0.021222102016585,-2.15727116439187
"ASHGV40023173",1.1222741545,9.46694975275,3.78456343110262,0.00279111170546011,0.0212408325970817,-2.15851662312745
"ASHGV40002419",1.9939428435,8.93621934025,3.78447541240031,0.00279154885665632,0.0212408325970817,-2.1586759158583
"ASHGV40040260",-1.00643104633333,3.92683413033333,-3.78260195573526,0.00280087026389419,0.0212927569770877,-2.1620665306405
"ASHGV40034772",1.54545108733333,3.99548624983333,3.78195629156128,0.002804090200155,0.0213070352850528,-2.16323511262246
"ASHGV40053299",1.51978811866667,3.56754372433333,3.78131659298301,0.00280728414734011,0.0213259937516847,-2.16439292154857
"ASHGV40000277",-1.581907598,10.3792663043333,-3.77978773059835,0.00281493278840983,0.021368137639,-2.16716015041558
"ASHGV40055870",1.02984483166667,13.3659950591667,3.77843974164111,0.00282169436013125,0.0214061507499564,-2.1696001126534
"ASHGV40045348",2.25494888916667,8.31562335308333,3.77435895284492,0.00284226595932457,0.0215274218569967,-2.17698729164673
"ASHGV40050164",-1.122886554,4.4628889665,-3.77227369454466,0.00285283750532914,0.0215967691260645,-2.18076246595916
"ASHGV40017385",1.52859144616667,3.45377296275,3.76900906224924,0.00286946948464061,0.0217095830250576,-2.18667329223552
"ASHGV40014103",1.39657231266667,7.83114519033333,3.7681511793906,0.00287385659911619,0.0217316264069971,-2.18822664513175
"ASHGV40060821",-1.7732648695,10.0394578025833,-3.76624956357425,0.00288360589044644,0.0217906469681503,-2.19167001547646
"ASHGV40049475",-1.24471853033333,3.791111465,-3.76417158284643,0.00289429833432673,0.0218388227952119,-2.19543297469553
"ASHGV40014799",-1.0656480855,3.43730148091667,-3.76297982196993,0.0029004490673697,0.0218784924458799,-2.19759121233062
"ASHGV40033283",1.094138963,4.25898055583333,3.76249294264178,0.0029029657456935,0.0218947697027809,-2.19847295693516
"ASHGV40011103",-1.130347461,5.586924125,-3.76044842136188,0.00291355844569937,0.0219603085299128,-2.20217575616381
"ASHGV40011200",-2.03817710816667,4.87160918641667,-3.76039908784984,0.0029138145347192,0.0219603085299128,-2.20226510618189
"ASHGV40021776",1.29834431566667,6.40737945983333,3.75968217689426,0.00291753861841909,0.0219845545191423,-2.20356354942662
"ASHGV40000658",-1.03892828583334,5.22834870541667,-3.7595107245832,0.00291842997493679,0.0219848069669853,-2.20387408192441
"ASHGV40044817",1.61476415366667,5.55014302033333,3.75711762386241,0.00293090068396147,0.0220482351255011,-2.20820861034271
"ASHGV40007666",1.04175946366666,10.0048223765,3.75568260845818,0.00293840500989508,0.0221011268987684,-2.21080794974305
"ASHGV40046365",1.23042039116667,6.92045570558333,3.75395683935546,0.00294745602393455,0.0221482029804928,-2.21393410203224
"ASHGV40054739",-1.3100122835,3.38176257841667,-3.75121343679158,0.00296190327219895,0.0222375966145016,-2.21890398969954
"ASHGV40044950",1.20249906483333,4.97588628358333,3.75108717543118,0.00296256993939319,0.0222376809650406,-2.21913273197439
"ASHGV40028595",1.287357545,7.30228090083333,3.749771283683,0.00296952712465279,0.0222811291349824,-2.22151672853755
"ASHGV40024354",1.18023620016667,3.62362364141667,3.74834190270942,0.00297710339397677,0.0223269949015655,-2.22410644064106
"ASHGV40052379",1.16858496716667,7.72677808775,3.74542156943082,0.00299264420420196,0.0224049956958926,-2.2293977646608
"ASHGV40033104",-1.02921478633333,3.219601005,-3.74412945419513,0.00299954693419584,0.0224401559534593,-2.23173908386586
"ASHGV40044350",1.2951768255,4.63232023225,3.74274711960739,0.0030069497807509,0.0224817573414044,-2.23424398106359
"ASHGV40009583",1.3657998995,4.19733736741667,3.74253368319291,0.00300809447630647,0.0224848080858763,-2.23463075355736
"ASHGV40037318",1.0206208415,10.46866923425,3.73848305771962,0.0030299038986573,0.0226090554550823,-2.24197143958236
"ASHGV40022138",-1.00614943966667,3.87540029283333,-3.73833710379829,0.00303069277621961,0.022610950282707,-2.24223595884276
"ASHGV40010707",-1.07593487716667,5.01436568675,-3.73285630449951,0.0030604698888165,0.0227703138862641,-2.25216989445238
"ASHGV40058721",-1.0319094755,5.12601551658333,-3.73277666256314,0.00306090479477154,0.0227707733995049,-2.25231425701684
"ASHGV40033546",-1.62735296316667,3.44485103691667,-3.72250852074366,0.00311751276323993,0.023101772782508,-2.27092953912669
"ASHGV40016066",1.18856169933333,3.90291302716667,3.72119412975289,0.0031248363266414,0.0231279577922334,-2.27331281564234
"ASHGV40013588",1.01225919683333,5.51314022208333,3.71663418124137,0.00315038107662982,0.0232718623435732,-2.28158168086049
"ASHGV40004647",-1.46238127066667,4.33950493166667,-3.71383070244547,0.00316619264465916,0.02336115552503,-2.28666594625556
"ASHGV40055247",1.03637356383333,5.53826540091667,3.71058071716401,0.00318462469805356,0.0234765085254917,-2.29256047359564
"ASHGV40025694",1.84061413533333,4.92947489483333,3.71019863073429,0.00318679891097563,0.0234896850383454,-2.29325350208216
"ASHGV40009665",1.00003474433333,5.86507729416667,3.7073754284151,0.00320291135932788,0.0235799810340964,-2.29837445384768
"ASHGV40044793",-1.24726357216667,3.66771011325,-3.70678617277954,0.00320628488559506,0.02359569593366,-2.29944334336247
"ASHGV40014916",1.55451406866667,3.7852216795,3.70343065159238,0.0032255652269209,0.0236981570440189,-2.30553047226118
"ASHGV40002947",1.231579977,3.967756379,3.70042345798357,0.00324294541389298,0.0237973370872823,-2.31098618502048
"ASHGV40050880",1.23238614716667,4.16415823125,3.69776326429911,0.00325840035669781,0.0238791078574012,-2.3158127327226
"ASHGV40009768",1.0225630565,5.30646635891667,3.69672352263344,0.00326446151358994,0.0238976126925759,-2.31769929163138
"ASHGV40044437",1.098451603,3.70494592966667,3.69413124898513,0.00327962365481133,0.0239712245671585,-2.32240306987346
"ASHGV40026967",2.1086897655,3.91524511675,3.69187703793311,0.0032928673180557,0.0240408069015087,-2.32649368429935
"ASHGV40011743",-1.04376126233333,4.08317825283333,-3.68719262711022,0.0033205646909997,0.0241835707964633,-2.33499504958409
"ASHGV40003611",-1.23293894433333,8.03096814916667,-3.68506647837197,0.00333321480031635,0.024238095802491,-2.3388539719236
"ASHGV40023974",1.124702817,8.91494504366667,3.68392101407121,0.00334005057560464,0.024270450860407,-2.34093305773054
"ASHGV40007726",1.51894601483333,5.12168122225,3.6838339979131,0.00334057044945029,0.0242713383863858,-2.34109099975246
"ASHGV40016564",1.0809837885,5.15255745541667,3.68173962576401,0.00335310829380025,0.0243479391386086,-2.34489257751928
"ASHGV40058310",1.84722644916667,9.66402958508333,3.67963758732039,0.00336574065983142,0.0244135216956558,-2.34870827671065
"ASHGV40041894",1.183362224,8.29997871883333,3.67910708577164,0.00336893647226312,0.0244337983460167,-2.34967129554578
"ASHGV40012051",1.06255574833333,8.38590809066667,3.67876756551017,0.00337098342401759,0.0244417403684203,-2.35028763312835
"ASHGV40013108",1.266922145,5.68083546483333,3.67792155252719,0.00337608955816703,0.0244595143295245,-2.35182343980599
"ASHGV40021997",1.3982228095,4.21752571725,3.67620613087783,0.00338646743999314,0.0245172368084163,-2.35493762595134
"ASHGV40023345",-1.02779025683333,5.46591710941667,-3.67521729542002,0.00339246454001139,0.0245548281449004,-2.35673282501048
"ASHGV40034015",1.729185442,5.93430058466667,3.6749282167901,0.00339421980767371,0.0245617063374221,-2.35725764647704
"ASHGV40034048",-1.0236089935,4.33030087625,-3.66872271692049,0.00343212505494835,0.0247711516044107,-2.36852463412998
"ASHGV40023491",1.2727774435,6.41079427758333,3.66820761159869,0.0034352909716276,0.024773717354361,-2.36945996124996
"ASHGV40017462",-1.013580751,4.17224881566667,-3.66797055334386,0.00343674897602007,0.0247783754150105,-2.36989041512878
"ASHGV40049970",1.0863634055,8.58856243125,3.66579405690743,0.00345016505734004,0.0248547069928192,-2.37384264750625
"ASHGV40023936",-1.0128532525,4.46029359458333,-3.66572453490006,0.00345059448156733,0.0248547069928192,-2.37396889386328
"ASHGV40007540",1.746282298,6.45446876233333,3.66207760040011,0.00347319805029817,0.0249791912576777,-2.38059173485613
"ASHGV40059817",-2.26111197633333,5.9591659905,-3.65913793247706,0.00349152867290489,0.0250667112629821,-2.3859306071512
"ASHGV40040762",-1.79314143566667,4.51387684083333,-3.65866406233202,0.00349449282814119,0.025079140343936,-2.38679126110858
"ASHGV40007029",1.17259201266667,10.5668156386667,3.65808605933954,0.00349811185460274,0.0250957671985154,-2.38784105688953
"ASHGV40031974",-1.19171553583333,3.43181597541667,-3.65694713345014,0.00350525423318897,0.0251297737695164,-2.38990966957099
"ASHGV40028546",1.4008868905,10.5603474055833,3.65152624001325,0.00353945531467323,0.0253125185893143,-2.39975632331632
"ASHGV40009652",1.25648844816667,7.39207447725,3.65063343485432,0.0035451209105046,0.025347095306694,-2.40137815973632
"ASHGV40026798",1.74801435766667,3.99606203033333,3.6505160418014,0.00354586656001407,0.0253494565321343,-2.40159141410245
"ASHGV40003203",-1.0503113425,5.54976272341667,-3.65010195420471,0.00354849802051061,0.0253560132863656,-2.40234364380244
"ASHGV40051054",-1.1444603905,5.01364099675,-3.64804048438981,0.00356162820004285,0.0254323425321103,-2.40608860972685
"ASHGV40037053",-1.11536075983333,3.05596289858333,-3.6459797952924,0.0035748032631529,0.0255055295604633,-2.40983233791343
"ASHGV40009302",1.12920090333333,4.38983315083333,3.64532433854266,0.00357900442103602,0.0255265504662578,-2.41102316748584
"ASHGV40028847",1.17902136,10.9170198833333,3.64197288304994,0.00360056496467743,0.0256434107525474,-2.41711235244418
"ASHGV40028630",-1.19987682133333,3.437151289,-3.63603579345972,0.00363908724820745,0.0258663932748141,-2.42790046634728
"ASHGV40021058",1.17848115666667,11.4037737683333,3.63492891046956,0.0036463158158221,0.0258976695000847,-2.42991191199868
"ASHGV40045088",1.66880151083333,3.96041740975,3.63282596919244,0.00366008982391271,0.0259682968741366,-2.43373354854593
"ASHGV40043001",-1.34136503566667,3.97903826916667,-3.62585979905557,0.00370609997763408,0.0262215704388571,-2.44639431642791
"ASHGV40007561",-1.23385450033333,7.74636743183333,-3.62318743768362,0.0037239075112408,0.0263353496310069,-2.45125175199025
"ASHGV40048881",-1.00352046683333,7.38471313058333,-3.61318209591055,0.0037913622972373,0.0266917504414639,-2.4694405022964
"ASHGV40055923",-1.32287973433333,3.054733669,-3.61274447557236,0.00379434112911306,0.0267065597535173,-2.47023614186124
"ASHGV40032403",-1.15854122583333,3.90111189008333,-3.61208663059016,0.00379882352213537,0.0267310711822726,-2.4714321865465
"ASHGV40022082",2.02094220033333,5.91297435033333,3.61181333392652,0.00380068729444447,0.0267361955903076,-2.4719290789794
"ASHGV40004011",1.41713162183333,4.52116450175,3.61128292776502,0.00380430712584566,0.02674893859288,-2.47289344132471
"ASHGV40050532",-1.01724590366667,3.89263455266667,-3.61060532121951,0.00380893669142461,0.0267784046840432,-2.47412545271992
"ASHGV40049084",1.03170742333333,10.5198558,3.60979990586605,0.00381444699275126,0.0268109667456407,-2.4755898661706
"ASHGV40000287",1.0292736565,4.42992884158333,3.60638356064819,0.0038379111745043,0.0269138923825501,-2.48180176595978
"ASHGV40059945",-1.09358575533333,3.18777167183333,-3.6023999553189,0.00386545842835788,0.0270480145776988,-2.48904565486474
"ASHGV40002383",1.57747061583333,3.51685056491667,3.59763833609883,0.00389865193780285,0.0272331121351356,-2.4977050652317
"ASHGV40034388",-1.60798060833333,13.8809782325,-3.59758131443263,0.00389905120484858,0.0272331121351356,-2.49780876896126
"ASHGV40024355",-1.15786635783334,6.23631284158333,-3.5967958769655,0.00390455512382262,0.0272653131795573,-2.49923723427782
"ASHGV40031044",1.76464415783333,5.77986538608333,3.5952017053273,0.00391575071417698,0.0273184830892804,-2.50213660227484
"ASHGV40057079",1.2627685565,6.05142143041667,3.59400143177542,0.00392420173849034,0.0273649282241612,-2.50431963575585
"ASHGV40017243",-1.05609266233333,3.81802304833333,-3.59237534115355,0.00393568073656833,0.0274230396515581,-2.50727721828335
"ASHGV40006461",-1.08350706933334,6.31950254016667,-3.59141935176385,0.0039424453752314,0.027447279132906,-2.5090160440985
"ASHGV40045242",1.028180863,4.9761696795,3.58283828385822,0.00400370167781019,0.0277417839430781,-2.52462536335531
"ASHGV40003288",-1.433051512,3.7815271005,-3.58253021048518,0.00400591892261404,0.0277508453097513,-2.52518580867095
"ASHGV40028674",1.00003524716667,9.79593960408333,3.58062186844965,0.00401968157866651,0.0278267206399278,-2.52865752520516
"ASHGV40027931",1.08242680533333,5.448541795,3.58026767766328,0.00402224127164549,0.0278386357446858,-2.52930189387594
"ASHGV40029924",1.26298694733333,4.41155634716667,3.57983639342511,0.00402536036465943,0.0278492435594394,-2.53008652204771
"ASHGV40059664",1.05605006666667,11.0667386883333,3.57897277698693,0.00403161358194589,0.027882641069509,-2.5316577036961
"ASHGV40015319",1.12663438433333,10.0362860961667,3.57186832013028,0.00408343427419296,0.0281166097804329,-2.54458381630612
"ASHGV40030274",1.02953787833333,3.87885930566667,3.56756174690955,0.00411517859707717,0.0282897966749425,-2.55242015719373
"ASHGV40034792",1.358072416,6.32224379716667,3.56128684444984,0.0041618848390415,0.0285365011705245,-2.56383917222685
"ASHGV40037817",-1.064859226,5.09532350666667,-3.55199387381217,0.0042320550656773,0.028916910573048,-2.58075267855233
"ASHGV40000794",1.83007275166667,6.81483210616667,3.5513999894926,0.00423658039434923,0.0289413502725587,-2.58183365574193
"ASHGV40019188",-1.2161284655,5.80830375158333,-3.55133306225057,0.00423709068257179,0.0289415963525029,-2.58195547611969
"ASHGV40037419",1.1789976735,6.56158436325,3.55084430401584,0.00424081913864481,0.0289605804741115,-2.58284511359051
"ASHGV40028081",1.4881888165,10.8276689134167,3.55041185005439,0.00424412088243682,0.0289669201129431,-2.58363227195218
"ASHGV40044470",1.03618341816667,8.37765273741667,3.54870174980811,0.00425720313143283,0.02903347830717,-2.58674507282988
"ASHGV40030773",1.025222263,4.62162605566667,3.54451759014651,0.00428938625521084,0.0292268319381405,-2.59436162721585
"ASHGV40016947",1.12052390183333,4.93509974841667,3.54268487972284,0.00430356116389399,0.0292939784122104,-2.59769792530001
"ASHGV40005743",1.4535319735,4.65952637258333,3.54070891228482,0.00431889780071654,0.0293656177594347,-2.60129511806457
"ASHGV40038372",-1.13317350916667,4.64415462925,-3.53899424118891,0.00433225169143776,0.0294400141668483,-2.60441671748574
"ASHGV40007839",1.20186637983333,9.88579977708333,3.53701507631435,0.0043477180131088,0.0295221034863638,-2.60801993624254
"ASHGV40031817",1.33058413983333,3.57816777158333,3.53598433824552,0.00435579515250645,0.029567079353343,-2.60989651554807
"ASHGV40013800",-1.044542792,4.7895390125,-3.53327365914314,0.00437711012948904,0.0296589794072773,-2.61483176335147
"ASHGV40035303",1.75670870733333,3.70050123633333,3.53306321675726,0.00437876936647781,0.0296669281469903,-2.6152149175355
"ASHGV40019622",-1.1657260365,7.40425428375,-3.5321338607642,0.00438610459176911,0.0297034343145176,-2.61690701798635
"ASHGV40040193",-4.322296956,4.53759196933333,-3.52548666077149,0.00443893751816177,0.0299674841269928,-2.62901040511705
"ASHGV40059524",2.00550880783333,5.51408676275,3.52160191169235,0.00447011505822777,0.0300920354454817,-2.63608438837465
"ASHGV40049261",1.04289420366667,8.0560897635,3.51737534710655,0.00450429039161496,0.0302620078011573,-2.64378124162074
"ASHGV40045733",1.38550192616667,6.24513593525,3.51702253019363,0.00450715527078949,0.0302779219776153,-2.64442376477518
"ASHGV40057928",-1.2830655935,9.75228026158333,-3.51596194124074,0.00451577849658529,0.0303151867563626,-2.64635524678133
"ASHGV40020283",-1.3552177485,4.76902837108333,-3.51595305441539,0.0045158508230554,0.0303151867563626,-2.64637143106073
"ASHGV40059841",-1.35536584483333,5.47066763941667,-3.51489562646923,0.00452446528684326,0.0303474356632582,-2.64829718430291
